web-scraper-job-id,web-scraper-order,web-scraper-start-url,data7,phone,data8,time-scraped
34966841,1760543089-3,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647518,iPhone Air 256GB クラウドホワイト MG284J/A 未開封 SIMフリー,2025-10-16 00:44:49
34966841,1760543089-4,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647532,iPhone Air 256GB スカイブルー MG2A4J/A 未開封 SIMフリー,2025-10-16 00:44:49
34966841,1760543089-5,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647563,iPhone Air 512GB ライトゴールド MG2E4J/A 未開封 SIMフリー,2025-10-16 00:44:49
34966841,1760543089-6,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647549,iPhone Air 512GB スペースブラック MG2C4J/A 未開封 SIMフリー,2025-10-16 00:44:49
34966841,1760543089-7,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647556,iPhone Air 512GB クラウドホワイト MG2D4J/A 未開封 SIMフリー,2025-10-16 00:44:49
34966841,1760543089-8,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647570,iPhone Air 512GB スカイブルー MG2F4J/A 未開封 SIMフリー,2025-10-16 00:44:49
34966841,1760543089-9,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647600,iPhone Air 1TB ライトゴールド MG2J4J/A 未開封 SIMフリー,2025-10-16 00:44:49
34966841,1760543089-10,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647587,iPhone Air 1TB スペースブラック MG2G4J/A 未開封 SIMフリー,2025-10-16 00:44:49
34966841,1760543089-11,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647594,iPhone Air 1TB クラウドホワイト MG2H4J/A 未開封 SIMフリー,2025-10-16 00:44:49
34966841,1760543089-12,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647617,iPhone Air 1TB スカイブルー MG2K4J/A 未開封 SIMフリー,2025-10-16 00:44:49
34967067,1760544171-1,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647525,iPhone Air 256GB ライトゴールド MG294J/A 未開封 SIMフリー,2025-10-16 01:02:51
34967067,1760544171-2,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647501,iPhone Air 256GB スペースブラック MG274J/A 未開封 SIMフリー,2025-10-16 01:02:51
34967067,1760544171-3,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647518,iPhone Air 256GB クラウドホワイト MG284J/A 未開封 SIMフリー,2025-10-16 01:02:51
34967067,1760544171-4,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647532,iPhone Air 256GB スカイブルー MG2A4J/A 未開封 SIMフリー,2025-10-16 01:02:51
34967067,1760544171-5,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647563,iPhone Air 512GB ライトゴールド MG2E4J/A 未開封 SIMフリー,2025-10-16 01:02:51
34967067,1760544171-6,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647549,iPhone Air 512GB スペースブラック MG2C4J/A 未開封 SIMフリー,2025-10-16 01:02:51
34967067,1760544171-7,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647556,iPhone Air 512GB クラウドホワイト MG2D4J/A 未開封 SIMフリー,2025-10-16 01:02:51
34967067,1760544171-8,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647570,iPhone Air 512GB スカイブルー MG2F4J/A 未開封 SIMフリー,2025-10-16 01:02:51
34967067,1760544171-9,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647600,iPhone Air 1TB ライトゴールド MG2J4J/A 未開封 SIMフリー,2025-10-16 01:02:51
34967067,1760544171-10,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647587,iPhone Air 1TB スペースブラック MG2G4J/A 未開封 SIMフリー,2025-10-16 01:02:51
34967067,1760544171-11,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647594,iPhone Air 1TB クラウドホワイト MG2H4J/A 未開封 SIMフリー,2025-10-16 01:02:51
34967067,1760544171-12,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647617,iPhone Air 1TB スカイブルー MG2K4J/A 未開封 SIMフリー,2025-10-16 01:02:51
34967717,1760545094-1,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647525,iPhone Air 256GB ライトゴールド MG294J/A 未開封 SIMフリー,2025-10-16 01:18:14
34967717,1760545094-2,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647501,iPhone Air 256GB スペースブラック MG274J/A 未開封 SIMフリー,2025-10-16 01:18:14
34967717,1760545094-3,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647518,iPhone Air 256GB クラウドホワイト MG284J/A 未開封 SIMフリー,2025-10-16 01:18:14
34967717,1760545094-4,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647532,iPhone Air 256GB スカイブルー MG2A4J/A 未開封 SIMフリー,2025-10-16 01:18:14
34967717,1760545094-5,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647563,iPhone Air 512GB ライトゴールド MG2E4J/A 未開封 SIMフリー,2025-10-16 01:18:14
34967717,1760545094-6,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647549,iPhone Air 512GB スペースブラック MG2C4J/A 未開封 SIMフリー,2025-10-16 01:18:14
34967717,1760545094-7,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647556,iPhone Air 512GB クラウドホワイト MG2D4J/A 未開封 SIMフリー,2025-10-16 01:18:14
34967717,1760545094-8,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647570,iPhone Air 512GB スカイブルー MG2F4J/A 未開封 SIMフリー,2025-10-16 01:18:14
34967717,1760545094-9,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647600,iPhone Air 1TB ライトゴールド MG2J4J/A 未開封 SIMフリー,2025-10-16 01:18:14
34967717,1760545094-10,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647587,iPhone Air 1TB スペースブラック MG2G4J/A 未開封 SIMフリー,2025-10-16 01:18:14
34967717,1760545094-11,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647594,iPhone Air 1TB クラウドホワイト MG2H4J/A 未開封 SIMフリー,2025-10-16 01:18:14
34967717,1760545094-12,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647617,iPhone Air 1TB スカイブルー MG2K4J/A 未開封 SIMフリー,2025-10-16 01:18:14
34967892,1760546156-1,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647525,iPhone Air 256GB ライトゴールド MG294J/A 未開封 SIMフリー,2025-10-16 01:35:56
34967892,1760546156-2,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647501,iPhone Air 256GB スペースブラック MG274J/A 未開封 SIMフリー,2025-10-16 01:35:56
34967892,1760546156-3,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647518,iPhone Air 256GB クラウドホワイト MG284J/A 未開封 SIMフリー,2025-10-16 01:35:56
34967892,1760546156-4,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647532,iPhone Air 256GB スカイブルー MG2A4J/A 未開封 SIMフリー,2025-10-16 01:35:56
34967892,1760546156-5,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647563,iPhone Air 512GB ライトゴールド MG2E4J/A 未開封 SIMフリー,2025-10-16 01:35:56
34967892,1760546156-6,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647549,iPhone Air 512GB スペースブラック MG2C4J/A 未開封 SIMフリー,2025-10-16 01:35:56
34967892,1760546156-7,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647556,iPhone Air 512GB クラウドホワイト MG2D4J/A 未開封 SIMフリー,2025-10-16 01:35:56
34967892,1760546156-8,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647570,iPhone Air 512GB スカイブルー MG2F4J/A 未開封 SIMフリー,2025-10-16 01:35:56
34967892,1760546156-9,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647600,iPhone Air 1TB ライトゴールド MG2J4J/A 未開封 SIMフリー,2025-10-16 01:35:56
34967892,1760546156-10,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647587,iPhone Air 1TB スペースブラック MG2G4J/A 未開封 SIMフリー,2025-10-16 01:35:56
34967892,1760546156-11,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647594,iPhone Air 1TB クラウドホワイト MG2H4J/A 未開封 SIMフリー,2025-10-16 01:35:56
34967892,1760546156-12,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647617,iPhone Air 1TB スカイブルー MG2K4J/A 未開封 SIMフリー,2025-10-16 01:35:56
34968233,1760547181-1,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647525,iPhone Air 256GB ライトゴールド MG294J/A 未開封 SIMフリー,2025-10-16 01:53:01
34968233,1760547181-2,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647501,iPhone Air 256GB スペースブラック MG274J/A 未開封 SIMフリー,2025-10-16 01:53:01
34968233,1760547181-3,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647518,iPhone Air 256GB クラウドホワイト MG284J/A 未開封 SIMフリー,2025-10-16 01:53:01
34968233,1760547181-4,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647532,iPhone Air 256GB スカイブルー MG2A4J/A 未開封 SIMフリー,2025-10-16 01:53:01
34968233,1760547181-5,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647563,iPhone Air 512GB ライトゴールド MG2E4J/A 未開封 SIMフリー,2025-10-16 01:53:01
34968233,1760547181-6,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647549,iPhone Air 512GB スペースブラック MG2C4J/A 未開封 SIMフリー,2025-10-16 01:53:01
34968233,1760547181-7,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647556,iPhone Air 512GB クラウドホワイト MG2D4J/A 未開封 SIMフリー,2025-10-16 01:53:01
34968233,1760547181-8,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647570,iPhone Air 512GB スカイブルー MG2F4J/A 未開封 SIMフリー,2025-10-16 01:53:01
34968233,1760547181-9,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647600,iPhone Air 1TB ライトゴールド MG2J4J/A 未開封 SIMフリー,2025-10-16 01:53:01
34968233,1760547181-10,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647587,iPhone Air 1TB スペースブラック MG2G4J/A 未開封 SIMフリー,2025-10-16 01:53:01
34968233,1760547181-11,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647594,iPhone Air 1TB クラウドホワイト MG2H4J/A 未開封 SIMフリー,2025-10-16 01:53:01
34968233,1760547181-12,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647617,iPhone Air 1TB スカイブルー MG2K4J/A 未開封 SIMフリー,2025-10-16 01:53:01
34968413,1760548097-1,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647525,iPhone Air 256GB ライトゴールド MG294J/A 未開封 SIMフリー,2025-10-16 02:08:17
34968413,1760548097-2,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647501,iPhone Air 256GB スペースブラック MG274J/A 未開封 SIMフリー,2025-10-16 02:08:17
34968413,1760548097-3,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647518,iPhone Air 256GB クラウドホワイト MG284J/A 未開封 SIMフリー,2025-10-16 02:08:17
34968413,1760548097-4,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647532,iPhone Air 256GB スカイブルー MG2A4J/A 未開封 SIMフリー,2025-10-16 02:08:17
34968413,1760548097-5,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647563,iPhone Air 512GB ライトゴールド MG2E4J/A 未開封 SIMフリー,2025-10-16 02:08:17
34968413,1760548097-6,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647549,iPhone Air 512GB スペースブラック MG2C4J/A 未開封 SIMフリー,2025-10-16 02:08:17
34968413,1760548097-7,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647556,iPhone Air 512GB クラウドホワイト MG2D4J/A 未開封 SIMフリー,2025-10-16 02:08:17
34968413,1760548097-8,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647570,iPhone Air 512GB スカイブルー MG2F4J/A 未開封 SIMフリー,2025-10-16 02:08:17
34968413,1760548097-9,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647600,iPhone Air 1TB ライトゴールド MG2J4J/A 未開封 SIMフリー,2025-10-16 02:08:17
34968413,1760548097-10,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647587,iPhone Air 1TB スペースブラック MG2G4J/A 未開封 SIMフリー,2025-10-16 02:08:17
34968413,1760548097-11,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647594,iPhone Air 1TB クラウドホワイト MG2H4J/A 未開封 SIMフリー,2025-10-16 02:08:17
34968413,1760548097-12,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647617,iPhone Air 1TB スカイブルー MG2K4J/A 未開封 SIMフリー,2025-10-16 02:08:17
34968879,1760548958-1,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647525,iPhone Air 256GB ライトゴールド MG294J/A 未開封 SIMフリー,2025-10-16 02:22:38
34968879,1760548958-2,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647501,iPhone Air 256GB スペースブラック MG274J/A 未開封 SIMフリー,2025-10-16 02:22:38
34968879,1760548958-3,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647518,iPhone Air 256GB クラウドホワイト MG284J/A 未開封 SIMフリー,2025-10-16 02:22:38
34968879,1760548958-4,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647532,iPhone Air 256GB スカイブルー MG2A4J/A 未開封 SIMフリー,2025-10-16 02:22:38
34968879,1760548958-5,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647563,iPhone Air 512GB ライトゴールド MG2E4J/A 未開封 SIMフリー,2025-10-16 02:22:38
34968879,1760548958-6,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647549,iPhone Air 512GB スペースブラック MG2C4J/A 未開封 SIMフリー,2025-10-16 02:22:38
34968879,1760548958-7,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647556,iPhone Air 512GB クラウドホワイト MG2D4J/A 未開封 SIMフリー,2025-10-16 02:22:38
34968879,1760548958-8,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647570,iPhone Air 512GB スカイブルー MG2F4J/A 未開封 SIMフリー,2025-10-16 02:22:38
34968879,1760548958-9,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647600,iPhone Air 1TB ライトゴールド MG2J4J/A 未開封 SIMフリー,2025-10-16 02:22:38
34968879,1760548958-10,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647587,iPhone Air 1TB スペースブラック MG2G4J/A 未開封 SIMフリー,2025-10-16 02:22:38
34968879,1760548958-11,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647594,iPhone Air 1TB クラウドホワイト MG2H4J/A 未開封 SIMフリー,2025-10-16 02:22:38
34968879,1760548958-12,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647617,iPhone Air 1TB スカイブルー MG2K4J/A 未開封 SIMフリー,2025-10-16 02:22:38
34969091,1760549617-1,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647525,iPhone Air 256GB ライトゴールド MG294J/A 未開封 SIMフリー,2025-10-16 02:33:37
34969091,1760549617-2,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647501,iPhone Air 256GB スペースブラック MG274J/A 未開封 SIMフリー,2025-10-16 02:33:37
34969091,1760549617-3,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647518,iPhone Air 256GB クラウドホワイト MG284J/A 未開封 SIMフリー,2025-10-16 02:33:37
34969091,1760549617-4,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647532,iPhone Air 256GB スカイブルー MG2A4J/A 未開封 SIMフリー,2025-10-16 02:33:37
34969091,1760549617-5,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647563,iPhone Air 512GB ライトゴールド MG2E4J/A 未開封 SIMフリー,2025-10-16 02:33:37
34969091,1760549617-6,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647549,iPhone Air 512GB スペースブラック MG2C4J/A 未開封 SIMフリー,2025-10-16 02:33:37
34969091,1760549617-7,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647556,iPhone Air 512GB クラウドホワイト MG2D4J/A 未開封 SIMフリー,2025-10-16 02:33:37
34969091,1760549617-8,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647570,iPhone Air 512GB スカイブルー MG2F4J/A 未開封 SIMフリー,2025-10-16 02:33:37
34969091,1760549617-9,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647600,iPhone Air 1TB ライトゴールド MG2J4J/A 未開封 SIMフリー,2025-10-16 02:33:37
34969091,1760549617-10,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647587,iPhone Air 1TB スペースブラック MG2G4J/A 未開封 SIMフリー,2025-10-16 02:33:37
34969091,1760549617-11,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647594,iPhone Air 1TB クラウドホワイト MG2H4J/A 未開封 SIMフリー,2025-10-16 02:33:37
34969091,1760549617-12,https://kaitori-rudeya.com/category/detail/221,"184,000円",4549995647617,iPhone Air 1TB スカイブルー MG2K4J/A 未開封 SIMフリー,2025-10-16 02:33:37
34969422,1760550514-1,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647525,iPhone Air 256GB ライトゴールド MG294J/A 未開封 SIMフリー,2025-10-16 02:48:34
34969422,1760550514-2,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647501,iPhone Air 256GB スペースブラック MG274J/A 未開封 SIMフリー,2025-10-16 02:48:34
34969422,1760550514-3,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647518,iPhone Air 256GB クラウドホワイト MG284J/A 未開封 SIMフリー,2025-10-16 02:48:34
34969422,1760550514-4,https://kaitori-rudeya.com/category/detail/221,"127,000円",4549995647532,iPhone Air 256GB スカイブルー MG2A4J/A 未開封 SIMフリー,2025-10-16 02:48:34
34969422,1760550514-5,https://kaitori-rudeya.com/category/detail/221,"156,000円",4549995647563,iPhone Air 512GB ライトゴールド MG2E4J/A 未開封 SIMフリー,2025-10-16 02:48:34
